"TOR201504140","TBA",2,1,0,3,0,2,0,"navad001","L","andrm001","R","donaj001","","","W.1-2","F","F",10,6,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,0,0
"TOR201504140","TBA",2,1,0,0,2,2,0,"martr004","R","andrm001","R","navad001","donaj001","","K","F","F",2,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"TOR201504140","TBA",2,1,1,2,1,2,0,"pillk001","R","andrm001","R","navad001","donaj001","","7/F","F","F",7,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"TOR201504140","TBA",2,1,2,0,0,2,0,"travd001","R","andrm001","R","navad001","donaj001","","53/G","F","F",4,9,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"TOR201504140","TBA",3,0,0,3,2,2,0,"guyeb001","R","norrd002","L","","","","D7/L+","T","F",7,1,21,"T","T",2,"F","F",0,0,"F","F",0,2,0,0,0
"TOR201504140","TBA",3,0,0,2,2,2,0,"souzs001","R","norrd002","L","","guyeb001","","K","F","F",9,2,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,0
"TOR201504140","TBA",3,0,1,2,1,2,0,"cabra002","R","norrd002","L","","guyeb001","","9/F.2-3","F","F",10,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,3,0
"TOR201504140","TBA",3,0,2,3,2,2,0,"longe001","R","norrd002","L","","","guyeb001","W","F","F",5,4,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,3
"TOR201504140","TBA",3,0,2,0,1,2,0,"jennd002","R","norrd002","L","longe001","","guyeb001","7/F","F","F",8,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,3
"TOR201504140","TBA",3,1,0,1,1,2,0,"reyej001","L","andrm001","R","","","","7/F-","T","F",6,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",3,1,1,1,1,2,0,"pompd001","L","andrm001","R","","","","S4/G","F","F",8,2,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",3,1,1,3,2,2,0,"bautj002","R","andrm001","R","pompd001","","","8/L","F","F",9,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504140","TBA",3,1,2,1,0,2,0,"encae001","R","andrm001","R","pompd001","","","8/F","F","F",3,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504140","TBA",4,0,0,2,1,2,0,"forsl001","R","norrd002","L","","","","63/G","T","F",4,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",4,0,1,2,2,2,0,"river003","R","norrd002","L","","","","K","F","F",3,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",4,0,2,0,1,2,0,"beckt001","R","norrd002","L","","","","9/F","F","F",6,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",4,1,0,3,2,2,0,"donaj001","R","andrm001","R","","","","S7/G+","T","F",5,5,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",4,1,0,2,2,2,0,"navad001","L","andrm001","R","donaj001","","","S9/G+.1-2","F","F",10,6,20,"T","T",1,"F","F",0,0,"F","F",0,1,2,0,0
"TOR201504140","TBA",4,1,0,2,2,2,0,"martr004","R","andrm001","R","navad001","donaj001","","K","F","F",2,7,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"TOR201504140","TBA",4,1,1,0,1,2,0,"pillk001","R","andrm001","R","navad001","donaj001","","S8/G+.2-H;1-2","F","F",7,8,20,"T","T",1,"F","F",0,1,"F","F",0,1,2,4,0
"TOR201504140","TBA",4,1,1,1,0,2,1,"travd001","R","andrm001","R","pillk001","navad001","","46(1)/FO/G.2-3","F","F",4,9,2,"T","T",0,"F","F",1,0,"F","F",0,1,0,3,0
"TOR201504140","TBA",4,1,2,2,1,2,1,"reyej001","L","yatek001","R","travd001","","navad001","D8/L+.3-H;1-3","F","F",6,1,21,"T","T",2,"F","F",0,1,"F","F",0,2,3,0,4
"TOR201504140","TBA",4,1,2,2,2,2,2,"pompd001","L","yatek001","R","","reyej001","travd001","K","F","F",8,2,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,3
"TOR201504140","TBA",5,0,0,2,2,2,2,"wilsb002","R","norrd002","L","","","","2/P2F","T","F",2,9,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",5,0,1,3,2,2,2,"guyeb001","R","norrd002","L","","","","W","F","F",7,1,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",5,0,1,2,2,2,2,"souzs001","R","norrd002","L","guyeb001","","","K+SB2","F","F",9,2,3,"T","T",0,"F","F",1,0,"F","F",0,0,2,0,0
"TOR201504140","TBA",5,0,2,0,1,2,2,"cabra002","R","norrd002","L","","guyeb001","","3/P3F","F","F",10,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,0
"TOR201504140","TBA",5,1,0,1,2,2,2,"bautj002","R","yatek001","R","","","","7/F","T","F",9,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",5,1,1,2,1,2,2,"encae001","R","yatek001","R","","","","63/G","F","F",3,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
